"","id","county_name","state_name","population"
"766","36029","Erie","New York",17
"767","36031","Essex","New York",1
"768","36033","Franklin","New York",1
"769","36037","Genesee","New York",1
"770","36039","Greene","New York",1
"771","36043","Herkimer","New York",1
"772","36045","Jefferson","New York",11
"773","36047","Kings","New York",40
"774","36049","Lewis","New York",4
"775","36051","Livingston","New York",2
"776","36053","Madison","New York",3
"777","36055","Monroe","New York",17
"778","36057","Montgomery","New York",5
"779","36059","Nassau","New York",115
"780","36061","New York","New York",527
"781","36063","Niagara","New York",3
"782","36065","Oneida","New York",8
"783","36067","Onondaga","New York",15
"784","36069","Ontario","New York",1
"785","36071","Orange","New York",9
"786","36073","Orleans","New York",1
"787","36075","Oswego","New York",3
"788","36077","Otsego","New York",8
"789","36081","Queens","New York",94
"790","36083","Rensselaer","New York",7
"791","36085","Richmond","New York",4
"792","36087","Rockland","New York",14
"793","36089","St. Lawrence","New York",2
"794","36091","Saratoga","New York",10
"795","36093","Schenectady","New York",6
"796","36095","Schoharie","New York",1
"797","36099","Seneca","New York",1
"798","36103","Suffolk","New York",31
"799","36105","Sullivan","New York",6
"800","36107","Tioga","New York",2
"801","36109","Tompkins","New York",9
"802","36111","Ulster","New York",4
"803","36117","Wayne","New York",1
"804","36119","Westchester","New York",56
"805","36121","Wyoming","New York",1
"806","36123","Yates","New York",1
"807","37001","Alamance","North Carolina",1
"808","37007","Anson","North Carolina",3
"809","37019","Brunswick","North Carolina",1
"810","37021","Buncombe","North Carolina",4
"811","37023","Burke","North Carolina",1
"812","37025","Cabarrus","North Carolina",6
"813","37027","Caldwell","North Carolina",1
"814","37029","Camden","North Carolina",1
"815","37031","Carteret","North Carolina",1
"816","37035","Catawba","North Carolina",2
"817","37037","Chatham","North Carolina",3
"818","37047","Columbus","North Carolina",1
"819","37049","Craven","North Carolina",1
"820","37051","Cumberland","North Carolina",6
"821","37055","Dare","North Carolina",1
"822","37061","Duplin","North Carolina",1
"823","37063","Durham","North Carolina",9
"824","37067","Forsyth","North Carolina",7
"825","37071","Gaston","North Carolina",3
"826","37081","Guilford","North Carolina",10
"827","37083","Halifax","North Carolina",1
"828","37085","Harnett","North Carolina",1
"829","37095","Hyde","North Carolina",1
"830","37101","Johnston","North Carolina",1
"831","37105","Lee","North Carolina",1
"832","37119","Mecklenburg","North Carolina",28
"833","37125","Moore","North Carolina",2
"834","37127","Nash","North Carolina",2
"835","37129","New Hanover","North Carolina",2
"836","37135","Orange","North Carolina",10
"837","37141","Pender","North Carolina",2
"838","37147","Pitt","North Carolina",3
"839","37151","Randolph","North Carolina",2
"840","37153","Richmond","North Carolina",1
"841","37159","Rowan","North Carolina",6
"842","37161","Rutherford","North Carolina",2
"843","37163","Sampson","North Carolina",1
"844","37167","Stanly","North Carolina",1
"845","37179","Union","North Carolina",6
"846","37181","Vance","North Carolina",1
"847","37183","Wake","North Carolina",53
"848","37189","Watauga","North Carolina",2
"849","37191","Wayne","North Carolina",1
"850","37193","Wilkes","North Carolina",1
"851","38015","Burleigh","North Dakota",1
"852","38017","Cass","North Dakota",3
"853","38053","McKenzie","North Dakota",1
"854","38059","Morton","North Dakota",1
"855","38069","Pierce","North Dakota",1
"856","38101","Ward","North Dakota",1
"857","39005","Ashland","Ohio",1
"858","39007","Ashtabula","Ohio",2
"859","39009","Athens","Ohio",1
"860","39011","Auglaize","Ohio",1
"861","39013","Belmont","Ohio",1
"862","39017","Butler","Ohio",9
"863","39021","Champaign","Ohio",2
"864","39023","Clark","Ohio",5
"865","39025","Clermont","Ohio",6
"866","39027","Clinton","Ohio",1
"867","39029","Columbiana","Ohio",4
"868","39031","Coshocton","Ohio",14
"869","39035","Cuyahoga","Ohio",43
"870","39039","Defiance","Ohio",1
"871","39041","Delaware","Ohio",20
"872","39045","Fairfield","Ohio",2
"873","39047","Fayette","Ohio",1
"874","39049","Franklin","Ohio",58
"875","39051","Fulton","Ohio",1
"876","39055","Geauga","Ohio",1
"877","39057","Greene","Ohio",8
"878","39061","Hamilton","Ohio",33
"879","39063","Hancock","Ohio",5
"880","39065","Hardin","Ohio",2
"881","39067","Harrison","Ohio",2
"882","39083","Knox","Ohio",13
"883","39085","Lake","Ohio",4
"884","39089","Licking","Ohio",28
"885","39093","Lorain","Ohio",9
"886","39095","Lucas","Ohio",6
"887","39097","Madison","Ohio",1
"888","39099","Mahoning","Ohio",5
"889","39103","Medina","Ohio",5
"890","39105","Meigs","Ohio",1
"891","39109","Miami","Ohio",1
"892","39113","Montgomery","Ohio",6
"893","39119","Muskingum","Ohio",2
"894","39123","Ottawa","Ohio",2
"895","39131","Pike","Ohio",1
"896","39133","Portage","Ohio",7
"897","39135","Preble","Ohio",1
"898","39137","Putnam","Ohio",2
"899","39139","Richland","Ohio",1
"900","39141","Ross","Ohio",1
"901","39143","Sandusky","Ohio",2
"902","39147","Seneca","Ohio",5
"903","39151","Stark","Ohio",4
"904","39153","Summit","Ohio",20
"905","39155","Trumbull","Ohio",4
"906","39159","Union","Ohio",46
"907","39165","Warren","Ohio",20
"908","39169","Wayne","Ohio",1
"909","39171","Williams","Ohio",1
"910","39173","Wood","Ohio",5
"911","39175","Wyandot","Ohio",1
"912","40015","Caddo","Oklahoma",4
"913","40027","Cleveland","Oklahoma",9
"914","40031","Comanche","Oklahoma",2
"915","40037","Creek","Oklahoma",1
"916","40047","Garfield","Oklahoma",1
"917","40051","Grady","Oklahoma",3
"918","40083","Logan","Oklahoma",1
"919","40085","Love","Oklahoma",1
"920","40099","Murray","Oklahoma",2
"921","40109","Oklahoma","Oklahoma",17
"922","40115","Ottawa","Oklahoma",2
"923","40119","Payne","Oklahoma",1
"924","40137","Stephens","Oklahoma",1
"925","40143","Tulsa","Oklahoma",15
"926","40147","Washington","Oklahoma",1
"927","41003","Benton","Oregon",4
"928","41005","Clackamas","Oregon",17
"929","41007","Clatsop","Oregon",1
"930","41017","Deschutes","Oregon",2
"931","41023","Grant","Oregon",1
"932","41027","Hood River","Oregon",1
"933","41029","Jackson","Oregon",2
"934","41039","Lane","Oregon",4
"935","41043","Linn","Oregon",2
"936","41045","Malheur","Oregon",1
"937","41047","Marion","Oregon",3
"938","41051","Multnomah","Oregon",14
"939","41067","Washington","Oregon",42
"940","41071","Yamhill","Oregon",1
"941","42003","Allegheny","Pennsylvania",51
"942","42005","Armstrong","Pennsylvania",2
"943","42007","Beaver","Pennsylvania",15
"944","42009","Bedford","Pennsylvania",1
"945","42011","Berks","Pennsylvania",6
"946","42013","Blair","Pennsylvania",2
"947","42015","Bradford","Pennsylvania",1
"948","42017","Bucks","Pennsylvania",14
"949","42019","Butler","Pennsylvania",15
"950","42021","Cambria","Pennsylvania",1
"951","42025","Carbon","Pennsylvania",1
"952","42027","Centre","Pennsylvania",8
"953","42029","Chester","Pennsylvania",28
"954","42031","Clarion","Pennsylvania",2
"955","42035","Clinton","Pennsylvania",2
"956","42041","Cumberland","Pennsylvania",7
"957","42043","Dauphin","Pennsylvania",5
"958","42045","Delaware","Pennsylvania",17
"959","42049","Erie","Pennsylvania",5
"960","42051","Fayette","Pennsylvania",3
"961","42053","Forest","Pennsylvania",1
"962","42055","Franklin","Pennsylvania",1
"963","42057","Fulton","Pennsylvania",2
"964","42059","Greene","Pennsylvania",3
"965","42061","Huntingdon","Pennsylvania",2
"966","42063","Indiana","Pennsylvania",1
"967","42065","Jefferson","Pennsylvania",1
"968","42067","Juniata","Pennsylvania",1
"969","42069","Lackawanna","Pennsylvania",4
"970","42071","Lancaster","Pennsylvania",10
"971","42073","Lawrence","Pennsylvania",2
"972","42075","Lebanon","Pennsylvania",4
"973","42077","Lehigh","Pennsylvania",10
"974","42079","Luzerne","Pennsylvania",2
"975","42081","Lycoming","Pennsylvania",2
"976","42083","McKean","Pennsylvania",1
"977","42087","Mifflin","Pennsylvania",1
"978","42089","Monroe","Pennsylvania",1
"979","42091","Montgomery","Pennsylvania",23
"980","42093","Montour","Pennsylvania",1
"981","42095","Northampton","Pennsylvania",6
"982","42099","Perry","Pennsylvania",1
"983","42101","Philadelphia","Pennsylvania",22
"984","42105","Potter","Pennsylvania",2
"985","42107","Schuylkill","Pennsylvania",2
"986","42109","Snyder","Pennsylvania",3
"987","42111","Somerset","Pennsylvania",1
"988","42115","Susquehanna","Pennsylvania",1
"989","42117","Tioga","Pennsylvania",2
"990","42119","Union","Pennsylvania",2
"991","42121","Venango","Pennsylvania",2
"992","42123","Warren","Pennsylvania",5
"993","42125","Washington","Pennsylvania",14
"994","42127","Wayne","Pennsylvania",3
"995","42129","Westmoreland","Pennsylvania",8
"996","42133","York","Pennsylvania",3
"997","72013","Arecibo","Puerto Rico",1
"998","72021","Bayamón","Puerto Rico",1
"999","72023","Cabo Rojo","Puerto Rico",1
"1000","72025","Caguas","Puerto Rico",1
"1001","72031","Carolina","Puerto Rico",4
"1002","72051","Dorado","Puerto Rico",1
"1003","72061","Guaynabo","Puerto Rico",2
"1004","72063","Gurabo","Puerto Rico",1
"1005","72065","Hatillo","Puerto Rico",1
"1006","72071","Isabela","Puerto Rico",1
"1007","72077","Juncos","Puerto Rico",1
"1008","72085","Las Piedras","Puerto Rico",1
"1009","72097","Mayagüez","Puerto Rico",2
"1010","72125","San Germán","Puerto Rico",1
"1011","72127","San Juan","Puerto Rico",3
"1012","72133","Santa Isabel","Puerto Rico",1
"1013","72145","Vega Baja","Puerto Rico",3
"1014","72147","Vieques","Puerto Rico",1
"1015","44001","Bristol","Rhode Island",2
"1016","44003","Kent","Rhode Island",3
"1017","44005","Newport","Rhode Island",1
"1018","44007","Providence","Rhode Island",12
"1019","44009","Washington","Rhode Island",1
"1020","45003","Aiken","South Carolina",1
"1021","45007","Anderson","South Carolina",1
"1022","45009","Bamberg","South Carolina",1
"1023","45015","Berkeley","South Carolina",3
"1024","45019","Charleston","South Carolina",5
"1025","45023","Chester","South Carolina",1
"1026","45025","Chesterfield","South Carolina",1
"1027","45027","Clarendon","South Carolina",1
"1028","45035","Dorchester","South Carolina",1
"1029","45045","Greenville","South Carolina",5
"1030","45047","Greenwood","South Carolina",1
"1031","45057","Lancaster","South Carolina",1
"1032","45059","Laurens","South Carolina",1
"1033","45063","Lexington","South Carolina",1
"1034","45075","Orangeburg","South Carolina",1
"1035","45077","Pickens","South Carolina",1
"1036","45079","Richland","South Carolina",7
"1037","45083","Spartanburg","South Carolina",1
"1038","45085","Sumter","South Carolina",2
"1039","45091","York","South Carolina",5
"1040","46011","Brookings","South Dakota",1
"1041","46027","Clay","South Dakota",3
"1042","46037","Day","South Dakota",1
"1043","46047","Fall River","South Dakota",1
"1044","46051","Grant","South Dakota",1
"1045","46063","Harding","South Dakota",2
"1046","46067","Hutchinson","South Dakota",1
"1047","46071","Jackson","South Dakota",1
"1048","46083","Lincoln","South Dakota",1
"1049","46087","McCook","South Dakota",1
"1050","46093","Meade","South Dakota",1
"1051","46099","Minnehaha","South Dakota",7
"1052","46103","Pennington","South Dakota",3
"1053","46127","Union","South Dakota",3
"1054","46135","Yankton","South Dakota",2
"1055","47001","Anderson","Tennessee",4
"1056","47005","Benton","Tennessee",1
"1057","47009","Blount","Tennessee",3
"1058","47033","Crockett","Tennessee",6
"1059","47035","Cumberland","Tennessee",1
"1060","47037","Davidson","Tennessee",27
"1061","47047","Fayette","Tennessee",1
"1062","47051","Franklin","Tennessee",1
"1063","47063","Hamblen","Tennessee",1
"1064","47065","Hamilton","Tennessee",5
"1065","47079","Henry","Tennessee",3
"1066","47081","Hickman","Tennessee",1
"1067","47091","Johnson","Tennessee",1
"1068","47093","Knox","Tennessee",9
"1069","47099","Lawrence","Tennessee",1
"1070","47113","Madison","Tennessee",2
"1071","47115","Marion","Tennessee",1
"1072","47119","Maury","Tennessee",2
"1073","47141","Putnam","Tennessee",1
"1074","47147","Robertson","Tennessee",2
"1075","47149","Rutherford","Tennessee",4
"1076","47157","Shelby","Tennessee",26
"1077","47159","Smith","Tennessee",1
"1078","47165","Sumner","Tennessee",6
"1079","47167","Tipton","Tennessee",2
"1080","47179","Washington","Tennessee",1
"1081","47183","Weakley","Tennessee",1
"1082","47187","Williamson","Tennessee",25
"1083","48021","Bastrop","Texas",1
"1084","48025","Bee","Texas",1
"1085","48027","Bell","Texas",1
"1086","48029","Bexar","Texas",31
"1087","48037","Bowie","Texas",2
"1088","48039","Brazoria","Texas",4
"1089","48041","Brazos","Texas",9
"1090","48061","Cameron","Texas",2
"1091","48073","Cherokee","Texas",1
"1092","48085","Collin","Texas",91
"1093","48089","Colorado","Texas",1
"1094","48091","Comal","Texas",3
"1095","48113","Dallas","Texas",64
"1096","48121","Denton","Texas",37
"1097","48139","Ellis","Texas",3
"1098","48141","El Paso","Texas",6
"1099","48157","Fort Bend","Texas",50
"1100","48167","Galveston","Texas",6
"1101","48183","Gregg","Texas",3
"1102","48187","Guadalupe","Texas",1
"1103","48201","Harris","Texas",93
"1104","48209","Hays","Texas",5
"1105","48213","Henderson","Texas",1
"1106","48215","Hidalgo","Texas",5
"1107","48221","Hood","Texas",1
"1108","48245","Jefferson","Texas",3
"1109","48251","Johnson","Texas",2
"1110","48257","Kaufman","Texas",3
"1111","48259","Kendall","Texas",3
"1112","48277","Lamar","Texas",2
"1113","48291","Liberty","Texas",1
"1114","48309","McLennan","Texas",2
"1115","48333","Mills","Texas",2
"1116","48339","Montgomery","Texas",22
"1117","48347","Nacogdoches","Texas",2
"1118","48355","Nueces","Texas",2
"1119","48381","Randall","Texas",2
"1120","48397","Rockwall","Texas",1
"1121","48423","Smith","Texas",2
"1122","48439","Tarrant","Texas",43
"1123","48453","Travis","Texas",69
"1124","48465","Val Verde","Texas",1
"1125","48469","Victoria","Texas",1
"1126","48479","Webb","Texas",1
"1127","48485","Wichita","Texas",1
"1128","48491","Williamson","Texas",23
"1129","48495","Winkler","Texas",1
"1130","49005","Cache","Utah",1
"1131","49011","Davis","Utah",7
"1132","49035","Salt Lake","Utah",26
"1133","49043","Summit","Utah",3
"1134","49049","Utah","Utah",14
"1135","49051","Wasatch","Utah",1
"1136","49053","Washington","Utah",1
"1137","49057","Weber","Utah",2
"1138","50001","Addison","Vermont",1
"1139","50007","Chittenden","Vermont",5
"1140","50015","Lamoille","Vermont",1
"1141","50017","Orange","Vermont",5
"1142","50019","Orleans","Vermont",2
"1143","50021","Rutland","Vermont",1
"1144","50023","Washington","Vermont",2
"1145","50027","Windsor","Vermont",5
"1146","51001","Accomack","Virginia",4
"1147","51003","Albemarle","Virginia",8
"1148","51007","Amelia","Virginia",7
"1149","51013","Arlington","Virginia",14
"1150","51015","Augusta","Virginia",1
"1151","51019","Bedford","Virginia",1
"1152","51025","Brunswick","Virginia",1
"1153","51029","Buckingham","Virginia",2
"1154","51031","Campbell","Virginia",1
"1155","51033","Caroline","Virginia",1
"1156","51036","Charles City","Virginia",1
"1157","51041","Chesterfield","Virginia",4
"1158","51043","Clarke","Virginia",26
"1159","51047","Culpeper","Virginia",1
"1160","51049","Cumberland","Virginia",1
"1161","51051","Dickenson","Virginia",2
"1162","51057","Essex","Virginia",2
"1163","51059","Fairfax","Virginia",208
"1164","51061","Fauquier","Virginia",13
"1165","51067","Franklin","Virginia",1
"1166","51069","Frederick","Virginia",6
"1167","51075","Goochland","Virginia",4
"1168","51085","Hanover","Virginia",12
"1169","51087","Henrico","Virginia",16
"1170","51093","Isle of Wight","Virginia",1
"1171","51095","James City","Virginia",3
"1172","51101","King William","Virginia",1
"1173","51105","Lee","Virginia",1
"1174","51107","Loudoun","Virginia",52
"1175","51115","Mathews","Virginia",1
"1176","51119","Middlesex","Virginia",2
"1177","51121","Montgomery","Virginia",5
"1178","51125","Nelson","Virginia",2
"1179","51127","New Kent","Virginia",2
"1180","51133","Northumberland","Virginia",1
"1181","51135","Nottoway","Virginia",2
"1182","51139","Page","Virginia",4
"1183","51143","Pittsylvania","Virginia",1
"1184","51147","Prince Edward","Virginia",1
"1185","51149","Prince George","Virginia",1
"1186","51153","Prince William","Virginia",17
"1187","51161","Roanoke","Virginia",1
"1188","51165","Rockingham","Virginia",3
"1189","51171","Shenandoah","Virginia",1
"1190","51179","Stafford","Virginia",2
"1191","51185","Tazewell","Virginia",1
"1192","51187","Warren","Virginia",2
"1193","51193","Westmoreland","Virginia",3
"1194","51199","York","Virginia",1
"1195","51510","Alexandria","Virginia",6
"1196","51550","Chesapeake","Virginia",4
"1197","51650","Hampton","Virginia",5
"1198","51683","Manassas","Virginia",53
"1199","51700","Newport News","Virginia",3
"1200","51710","Norfolk","Virginia",5
"1201","51760","Richmond","Virginia",2
"1202","51770","Roanoke","Virginia",1
"1203","51800","Suffolk","Virginia",1
"1204","51810","Virginia Beach","Virginia",6
"1205","51840","Winchester","Virginia",7
"1206","53005","Benton","Washington",4
"1207","53011","Clark","Washington",13
"1208","53029","Island","Washington",1
"1209","53033","King","Washington",188
"1210","53035","Kitsap","Washington",3
"1211","53045","Mason","Washington",1
"1212","53053","Pierce","Washington",9
"1213","53057","Skagit","Washington",2
"1214","53061","Snohomish","Washington",33
"1215","53063","Spokane","Washington",4
"1216","53067","Thurston","Washington",5
"1217","53073","Whatcom","Washington",1
"1218","53075","Whitman","Washington",2
"1219","54001","Barbour","West Virginia",2
"1220","54005","Boone","West Virginia",6
"1221","54007","Braxton","West Virginia",5
"1222","54011","Cabell","West Virginia",5
"1223","54019","Fayette","West Virginia",13
"1224","54037","Jefferson","West Virginia",3
"1225","54039","Kanawha","West Virginia",7
"1226","54045","Logan","West Virginia",2
"1227","54047","McDowell","West Virginia",1
"1228","54053","Mason","West Virginia",2
"1229","54061","Monongalia","West Virginia",2
"1230","54067","Nicholas","West Virginia",5
"1231","54071","Pendleton","West Virginia",1
"1232","54077","Preston","West Virginia",2
"1233","54079","Putnam","West Virginia",4
"1234","54081","Raleigh","West Virginia",1
"1235","54083","Randolph","West Virginia",4
"1236","54097","Upshur","West Virginia",2
"1237","54099","Wayne","West Virginia",1
"1238","54107","Wood","West Virginia",3
"1239","55009","Brown","Wisconsin",9
"1240","55015","Calumet","Wisconsin",1
"1241","55017","Chippewa","Wisconsin",1
"1242","55019","Clark","Wisconsin",2
"1243","55025","Dane","Wisconsin",44
"1244","55027","Dodge","Wisconsin",4
"1245","55031","Douglas","Wisconsin",1
"1246","55035","Eau Claire","Wisconsin",3
"1247","55039","Fond du Lac","Wisconsin",1
"1248","55043","Grant","Wisconsin",1
"1249","55045","Green","Wisconsin",1
"1250","55057","Juneau","Wisconsin",1
"1251","55059","Kenosha","Wisconsin",9
"1252","55063","La Crosse","Wisconsin",3
"1253","55073","Marathon","Wisconsin",1
"1254","55079","Milwaukee","Wisconsin",31
"1255","55081","Monroe","Wisconsin",1
"1256","55087","Outagamie","Wisconsin",7
"1257","55089","Ozaukee","Wisconsin",8
"1258","55093","Pierce","Wisconsin",1
"1259","55095","Polk","Wisconsin",4
"1260","55097","Portage","Wisconsin",2
"1261","55101","Racine","Wisconsin",2
"1262","55105","Rock","Wisconsin",6
"1263","55109","St. Croix","Wisconsin",3
"1264","55111","Sauk","Wisconsin",1
"1265","55115","Shawano","Wisconsin",1
"1266","55117","Sheboygan","Wisconsin",6
"1267","55121","Trempealeau","Wisconsin",1
"1268","55123","Vernon","Wisconsin",1
"1269","55125","Vilas","Wisconsin",1
"1270","55127","Walworth","Wisconsin",6
"1271","55131","Washington","Wisconsin",7
"1272","55133","Waukesha","Wisconsin",25
"1273","55139","Winnebago","Wisconsin",3
"1274","55141","Wood","Wisconsin",1
"1275","56001","Albany","Wyoming",2
"1276","56005","Campbell","Wyoming",1
"1277","56021","Laramie","Wyoming",2
"1278","56023","Lincoln","Wyoming",4
"1279","56029","Park","Wyoming",2
"1280","56039","Teton","Wyoming",1
"1281","56045","Weston","Wyoming",1
"1282",NA,NA,NA,5138
