"","county_fips","county_name","state_name","population","id"
"607","17013","Calhoun","Illinois",2,"17013"
"608","17015","Carroll","Illinois",22,"17015"
"609","17017","Cass","Illinois",9,"17017"
"610","17019","Champaign","Illinois",5723,"17019"
"611","17021","Christian","Illinois",29,"17021"
"612","17023","Clark","Illinois",19,"17023"
"613","17025","Clay","Illinois",8,"17025"
"614","17027","Clinton","Illinois",33,"17027"
"615","17029","Coles","Illinois",74,"17029"
"616","17031","Cook","Illinois",13119,"17031"
"617","17033","Crawford","Illinois",12,"17033"
"618","17035","Cumberland","Illinois",14,"17035"
"619","17037","DeKalb","Illinois",143,"17037"
"620","17039","De Witt","Illinois",40,"17039"
"621","17041","Douglas","Illinois",68,"17041"
"622","17043","DuPage","Illinois",3722,"17043"
"623","17045","Edgar","Illinois",17,"17045"
"624","17047","Edwards","Illinois",0,"17047"
"625","17049","Effingham","Illinois",80,"17049"
"626","17051","Fayette","Illinois",9,"17051"
"627","17053","Ford","Illinois",56,"17053"
"628","17055","Franklin","Illinois",18,"17055"
"629","17057","Fulton","Illinois",36,"17057"
"630","17059","Gallatin","Illinois",4,"17059"
"631","17061","Greene","Illinois",11,"17061"
"632","17063","Grundy","Illinois",54,"17063"
"633","17065","Hamilton","Illinois",3,"17065"
"634","17067","Hancock","Illinois",12,"17067"
"635","17069","Hardin","Illinois",1,"17069"
"636","17071","Henderson","Illinois",1,"17071"
"637","17073","Henry","Illinois",59,"17073"
"638","17075","Iroquois","Illinois",66,"17075"
"639","17077","Jackson","Illinois",56,"17077"
"640","17079","Jasper","Illinois",8,"17079"
"641","17081","Jefferson","Illinois",20,"17081"
"642","17083","Jersey","Illinois",27,"17083"
"643","17085","Jo Daviess","Illinois",23,"17085"
"644","17087","Johnson","Illinois",4,"17087"
"645","17089","Kane","Illinois",904,"17089"
"646","17091","Kankakee","Illinois",118,"17091"
"647","17093","Kendall","Illinois",189,"17093"
"648","17095","Knox","Illinois",47,"17095"
"649","17097","Lake","Illinois",2597,"17097"
"650","17099","LaSalle","Illinois",138,"17099"
"651","17101","Lawrence","Illinois",18,"17101"
"652","17103","Lee","Illinois",29,"17103"
"653","17105","Livingston","Illinois",42,"17105"
"654","17107","Logan","Illinois",30,"17107"
"655","17109","McDonough","Illinois",38,"17109"
"656","17111","McHenry","Illinois",635,"17111"
"657","17113","McLean","Illinois",447,"17113"
"658","17115","Macon","Illinois",159,"17115"
"659","17117","Macoupin","Illinois",40,"17117"
"660","17119","Madison","Illinois",205,"17119"
"661","17121","Marion","Illinois",23,"17121"
"662","17123","Marshall","Illinois",10,"17123"
"663","17125","Mason","Illinois",18,"17125"
"664","17127","Massac","Illinois",5,"17127"
"665","17129","Menard","Illinois",11,"17129"
"666","17131","Mercer","Illinois",19,"17131"
"667","17133","Monroe","Illinois",50,"17133"
"668","17135","Montgomery","Illinois",29,"17135"
"669","17137","Morgan","Illinois",30,"17137"
"670","17139","Moultrie","Illinois",35,"17139"
"671","17141","Ogle","Illinois",61,"17141"
"672","17143","Peoria","Illinois",355,"17143"
"673","17145","Perry","Illinois",11,"17145"
"674","17147","Piatt","Illinois",107,"17147"
"675","17149","Pike","Illinois",14,"17149"
"676","17151","Pope","Illinois",2,"17151"
"677","17153","Pulaski","Illinois",4,"17153"
"678","17155","Putnam","Illinois",8,"17155"
"679","17157","Randolph","Illinois",3,"17157"
"680","17159","Richland","Illinois",25,"17159"
"681","17161","Rock Island","Illinois",89,"17161"
"682","17163","St. Clair","Illinois",206,"17163"
"683","17165","Saline","Illinois",12,"17165"
"684","17167","Sangamon","Illinois",307,"17167"
"685","17169","Schuyler","Illinois",4,"17169"
"686","17171","Scott","Illinois",7,"17171"
"687","17173","Shelby","Illinois",19,"17173"
"688","17175","Stark","Illinois",11,"17175"
"689","17177","Stephenson","Illinois",34,"17177"
"690","17179","Tazewell","Illinois",181,"17179"
"691","17181","Union","Illinois",6,"17181"
"692","17183","Vermilion","Illinois",122,"17183"
"693","17185","Wabash","Illinois",5,"17185"
"694","17187","Warren","Illinois",12,"17187"
"695","17189","Washington","Illinois",19,"17189"
"696","17191","Wayne","Illinois",10,"17191"
"697","17193","White","Illinois",9,"17193"
"698","17195","Whiteside","Illinois",50,"17195"
"699","17197","Will","Illinois",1875,"17197"
"700","17199","Williamson","Illinois",50,"17199"
"701","17201","Winnebago","Illinois",189,"17201"
"702","17203","Woodford","Illinois",53,"17203"
"703","18001","Adams","Indiana",2,"18001"
"704","18003","Allen","Indiana",3,"18003"
"705","18005","Bartholomew","Indiana",8,"18005"
"706","18007","Benton","Indiana",0,"18007"
"707","18009","Blackford","Indiana",0,"18009"
"708","18011","Boone","Indiana",4,"18011"
"709","18013","Brown","Indiana",1,"18013"
"710","18015","Carroll","Indiana",1,"18015"
"711","18017","Cass","Indiana",1,"18017"
"712","18019","Clark","Indiana",1,"18019"
"713","18021","Clay","Indiana",1,"18021"
"714","18023","Clinton","Indiana",0,"18023"
"715","18025","Crawford","Indiana",0,"18025"
"716","18027","Daviess","Indiana",0,"18027"
"717","18029","Dearborn","Indiana",0,"18029"
"718","18031","Decatur","Indiana",0,"18031"
"719","18033","DeKalb","Indiana",1,"18033"
"720","18035","Delaware","Indiana",1,"18035"
"721","18037","Dubois","Indiana",1,"18037"
"722","18039","Elkhart","Indiana",5,"18039"
"723","18041","Fayette","Indiana",0,"18041"
"724","18043","Floyd","Indiana",0,"18043"
"725","18045","Fountain","Indiana",2,"18045"
"726","18047","Franklin","Indiana",1,"18047"
"727","18049","Fulton","Indiana",0,"18049"
"728","18051","Gibson","Indiana",1,"18051"
"729","18053","Grant","Indiana",0,"18053"
"730","18055","Greene","Indiana",0,"18055"
"731","18057","Hamilton","Indiana",34,"18057"
"732","18059","Hancock","Indiana",1,"18059"
"733","18061","Harrison","Indiana",0,"18061"
"734","18063","Hendricks","Indiana",9,"18063"
"735","18065","Henry","Indiana",1,"18065"
"736","18067","Howard","Indiana",4,"18067"
"737","18069","Huntington","Indiana",0,"18069"
"738","18071","Jackson","Indiana",1,"18071"
"739","18073","Jasper","Indiana",0,"18073"
"740","18075","Jay","Indiana",1,"18075"
"741","18077","Jefferson","Indiana",0,"18077"
"742","18079","Jennings","Indiana",0,"18079"
"743","18081","Johnson","Indiana",9,"18081"
"744","18083","Knox","Indiana",1,"18083"
"745","18085","Kosciusko","Indiana",2,"18085"
"746","18087","LaGrange","Indiana",0,"18087"
"747","18089","Lake","Indiana",25,"18089"
"748","18091","LaPorte","Indiana",1,"18091"
"749","18093","Lawrence","Indiana",0,"18093"
"750","18095","Madison","Indiana",3,"18095"
"751","18097","Marion","Indiana",47,"18097"
"752","18099","Marshall","Indiana",2,"18099"
"753","18101","Martin","Indiana",0,"18101"
"754","18103","Miami","Indiana",1,"18103"
"755","18105","Monroe","Indiana",5,"18105"
"756","18107","Montgomery","Indiana",2,"18107"
"757","18109","Morgan","Indiana",3,"18109"
"758","18111","Newton","Indiana",0,"18111"
"759","18113","Noble","Indiana",1,"18113"
"760","18115","Ohio","Indiana",0,"18115"
"761","18117","Orange","Indiana",0,"18117"
"762","18119","Owen","Indiana",0,"18119"
"763","18121","Parke","Indiana",1,"18121"
"764","18123","Perry","Indiana",0,"18123"
"765","18125","Pike","Indiana",0,"18125"
"766","18127","Porter","Indiana",10,"18127"
"767","18129","Posey","Indiana",2,"18129"
"768","18131","Pulaski","Indiana",0,"18131"
"769","18133","Putnam","Indiana",2,"18133"
"770","18135","Randolph","Indiana",0,"18135"
"771","18137","Ripley","Indiana",0,"18137"
"772","18139","Rush","Indiana",0,"18139"
"773","18141","St. Joseph","Indiana",11,"18141"
"774","18143","Scott","Indiana",1,"18143"
"775","18145","Shelby","Indiana",1,"18145"
"776","18147","Spencer","Indiana",0,"18147"
"777","18149","Starke","Indiana",1,"18149"
"778","18151","Steuben","Indiana",0,"18151"
"779","18153","Sullivan","Indiana",1,"18153"
"780","18155","Switzerland","Indiana",1,"18155"
"781","18157","Tippecanoe","Indiana",14,"18157"
"782","18159","Tipton","Indiana",0,"18159"
"783","18161","Union","Indiana",0,"18161"
"784","18163","Vanderburgh","Indiana",3,"18163"
"785","18165","Vermillion","Indiana",1,"18165"
"786","18167","Vigo","Indiana",6,"18167"
"787","18169","Wabash","Indiana",0,"18169"
"788","18171","Warren","Indiana",3,"18171"
"789","18173","Warrick","Indiana",5,"18173"
"790","18175","Washington","Indiana",0,"18175"
"791","18177","Wayne","Indiana",2,"18177"
"792","18179","Wells","Indiana",2,"18179"
"793","18181","White","Indiana",0,"18181"
"794","18183","Whitley","Indiana",0,"18183"
"795","19001","Adair","Iowa",0,"19001"
"796","19003","Adams","Iowa",0,"19003"
"797","19005","Allamakee","Iowa",1,"19005"
"798","19007","Appanoose","Iowa",0,"19007"
"799","19009","Audubon","Iowa",0,"19009"
"800","19011","Benton","Iowa",2,"19011"
"801","19013","Black Hawk","Iowa",2,"19013"
"802","19015","Boone","Iowa",0,"19015"
"803","19017","Bremer","Iowa",1,"19017"
"804","19019","Buchanan","Iowa",1,"19019"
"805","19021","Buena Vista","Iowa",0,"19021"
"806","19023","Butler","Iowa",0,"19023"
"807","19025","Calhoun","Iowa",0,"19025"
"808","19027","Carroll","Iowa",1,"19027"
"809","19029","Cass","Iowa",0,"19029"
"810","19031","Cedar","Iowa",0,"19031"
"811","19033","Cerro Gordo","Iowa",1,"19033"
"812","19035","Cherokee","Iowa",6,"19035"
"813","19037","Chickasaw","Iowa",0,"19037"
"814","19039","Clarke","Iowa",0,"19039"
"815","19041","Clay","Iowa",1,"19041"
"816","19043","Clayton","Iowa",0,"19043"
"817","19045","Clinton","Iowa",1,"19045"
"818","19047","Crawford","Iowa",0,"19047"
"819","19049","Dallas","Iowa",16,"19049"
"820","19051","Davis","Iowa",0,"19051"
"821","19053","Decatur","Iowa",0,"19053"
"822","19055","Delaware","Iowa",1,"19055"
"823","19057","Des Moines","Iowa",0,"19057"
"824","19059","Dickinson","Iowa",1,"19059"
"825","19061","Dubuque","Iowa",4,"19061"
"826","19063","Emmet","Iowa",0,"19063"
"827","19065","Fayette","Iowa",0,"19065"
"828","19067","Floyd","Iowa",1,"19067"
"829","19069","Franklin","Iowa",0,"19069"
"830","19071","Fremont","Iowa",1,"19071"
"831","19073","Greene","Iowa",0,"19073"
"832","19075","Grundy","Iowa",1,"19075"
"833","19077","Guthrie","Iowa",3,"19077"
"834","19079","Hamilton","Iowa",1,"19079"
"835","19081","Hancock","Iowa",0,"19081"
"836","19083","Hardin","Iowa",6,"19083"
"837","19085","Harrison","Iowa",1,"19085"
"838","19087","Henry","Iowa",0,"19087"
"839","19089","Howard","Iowa",0,"19089"
"840","19091","Humboldt","Iowa",0,"19091"
"841","19093","Ida","Iowa",8,"19093"
"842","19095","Iowa","Iowa",2,"19095"
"843","19097","Jackson","Iowa",1,"19097"
"844","19099","Jasper","Iowa",2,"19099"
"845","19101","Jefferson","Iowa",2,"19101"
"846","19103","Johnson","Iowa",12,"19103"
"847","19105","Jones","Iowa",1,"19105"
"848","19107","Keokuk","Iowa",0,"19107"
"849","19109","Kossuth","Iowa",2,"19109"
"850","19111","Lee","Iowa",1,"19111"
"851","19113","Linn","Iowa",10,"19113"
"852","19115","Louisa","Iowa",1,"19115"
"853","19117","Lucas","Iowa",0,"19117"
"854","19119","Lyon","Iowa",0,"19119"
"855","19121","Madison","Iowa",2,"19121"
"856","19123","Mahaska","Iowa",3,"19123"
"857","19125","Marion","Iowa",0,"19125"
"858","19127","Marshall","Iowa",4,"19127"
"859","19129","Mills","Iowa",1,"19129"
"860","19131","Mitchell","Iowa",0,"19131"
"861","19133","Monona","Iowa",24,"19133"
"862","19135","Monroe","Iowa",0,"19135"
"863","19137","Montgomery","Iowa",1,"19137"
"864","19139","Muscatine","Iowa",2,"19139"
"865","19141","O'Brien","Iowa",4,"19141"
"866","19143","Osceola","Iowa",0,"19143"
"867","19145","Page","Iowa",0,"19145"
"868","19147","Palo Alto","Iowa",0,"19147"
"869","19149","Plymouth","Iowa",33,"19149"
"870","19151","Pocahontas","Iowa",0,"19151"
"871","19153","Polk","Iowa",30,"19153"
"872","19155","Pottawattamie","Iowa",1,"19155"
"873","19157","Poweshiek","Iowa",2,"19157"
"874","19159","Ringgold","Iowa",0,"19159"
"875","19161","Sac","Iowa",1,"19161"
"876","19163","Scott","Iowa",9,"19163"
"877","19165","Shelby","Iowa",0,"19165"
"878","19167","Sioux","Iowa",8,"19167"
"879","19169","Story","Iowa",7,"19169"
"880","19171","Tama","Iowa",1,"19171"
"881","19173","Taylor","Iowa",0,"19173"
"882","19175","Union","Iowa",0,"19175"
"883","19177","Van Buren","Iowa",0,"19177"
"884","19179","Wapello","Iowa",0,"19179"
"885","19181","Warren","Iowa",8,"19181"
"886","19183","Washington","Iowa",1,"19183"
"887","19185","Wayne","Iowa",11,"19185"
"888","19187","Webster","Iowa",0,"19187"
"889","19189","Winnebago","Iowa",0,"19189"
"890","19191","Winneshiek","Iowa",0,"19191"
"891","19193","Woodbury","Iowa",15,"19193"
"892","19195","Worth","Iowa",0,"19195"
"893","19197","Wright","Iowa",0,"19197"
"894","20001","Allen","Kansas",0,"20001"
"895","20003","Anderson","Kansas",0,"20003"
"896","20005","Atchison","Kansas",0,"20005"
"897","20007","Barber","Kansas",1,"20007"
"898","20009","Barton","Kansas",0,"20009"
"899","20011","Bourbon","Kansas",0,"20011"
"900","20013","Brown","Kansas",0,"20013"
"901","20015","Butler","Kansas",0,"20015"
"902","20017","Chase","Kansas",0,"20017"
"903","20019","Chautauqua","Kansas",0,"20019"
"904","20021","Cherokee","Kansas",0,"20021"
"905","20023","Cheyenne","Kansas",0,"20023"
"906","20025","Clark","Kansas",0,"20025"
"907","20027","Clay","Kansas",0,"20027"
"908","20029","Cloud","Kansas",0,"20029"
"909","20031","Coffey","Kansas",0,"20031"
"910","20033","Comanche","Kansas",0,"20033"
"911","20035","Cowley","Kansas",0,"20035"
"912","20037","Crawford","Kansas",0,"20037"
"913","20039","Decatur","Kansas",0,"20039"
"914","20041","Dickinson","Kansas",0,"20041"
"915","20043","Doniphan","Kansas",0,"20043"
"916","20045","Douglas","Kansas",6,"20045"
"917","20047","Edwards","Kansas",0,"20047"
"918","20049","Elk","Kansas",0,"20049"
"919","20051","Ellis","Kansas",0,"20051"
"920","20053","Ellsworth","Kansas",0,"20053"
"921","20055","Finney","Kansas",0,"20055"
"922","20057","Ford","Kansas",1,"20057"
"923","20059","Franklin","Kansas",0,"20059"
"924","20061","Geary","Kansas",0,"20061"
"925","20063","Gove","Kansas",0,"20063"
"926","20065","Graham","Kansas",1,"20065"
"927","20067","Grant","Kansas",0,"20067"
"928","20069","Gray","Kansas",0,"20069"
"929","20071","Greeley","Kansas",0,"20071"
"930","20073","Greenwood","Kansas",0,"20073"
"931","20075","Hamilton","Kansas",0,"20075"
"932","20077","Harper","Kansas",0,"20077"
"933","20079","Harvey","Kansas",0,"20079"
"934","20081","Haskell","Kansas",0,"20081"
"935","20083","Hodgeman","Kansas",0,"20083"
"936","20085","Jackson","Kansas",0,"20085"
"937","20087","Jefferson","Kansas",0,"20087"
"938","20089","Jewell","Kansas",0,"20089"
"939","20091","Johnson","Kansas",36,"20091"
"940","20093","Kearny","Kansas",0,"20093"
"941","20095","Kingman","Kansas",0,"20095"
"942","20097","Kiowa","Kansas",0,"20097"
"943","20099","Labette","Kansas",0,"20099"
"944","20101","Lane","Kansas",0,"20101"
"945","20103","Leavenworth","Kansas",0,"20103"
"946","20105","Lincoln","Kansas",0,"20105"
"947","20107","Linn","Kansas",0,"20107"
"948","20109","Logan","Kansas",0,"20109"
"949","20111","Lyon","Kansas",0,"20111"
"950","20113","McPherson","Kansas",1,"20113"
"951","20115","Marion","Kansas",0,"20115"
"952","20117","Marshall","Kansas",0,"20117"
"953","20119","Meade","Kansas",0,"20119"
"954","20121","Miami","Kansas",0,"20121"
"955","20123","Mitchell","Kansas",0,"20123"
"956","20125","Montgomery","Kansas",1,"20125"
"957","20127","Morris","Kansas",0,"20127"
"958","20129","Morton","Kansas",0,"20129"
"959","20131","Nemaha","Kansas",0,"20131"
"960","20133","Neosho","Kansas",0,"20133"
"961","20135","Ness","Kansas",0,"20135"
"962","20137","Norton","Kansas",0,"20137"
"963","20139","Osage","Kansas",0,"20139"
"964","20141","Osborne","Kansas",0,"20141"
"965","20143","Ottawa","Kansas",0,"20143"
"966","20145","Pawnee","Kansas",0,"20145"
"967","20147","Phillips","Kansas",0,"20147"
"968","20149","Pottawatomie","Kansas",0,"20149"
"969","20151","Pratt","Kansas",0,"20151"
"970","20153","Rawlins","Kansas",0,"20153"
"971","20155","Reno","Kansas",0,"20155"
"972","20157","Republic","Kansas",0,"20157"
"973","20159","Rice","Kansas",0,"20159"
"974","20161","Riley","Kansas",4,"20161"
"975","20163","Rooks","Kansas",0,"20163"
"976","20165","Rush","Kansas",0,"20165"
"977","20167","Russell","Kansas",0,"20167"
"978","20169","Saline","Kansas",1,"20169"
"979","20171","Scott","Kansas",0,"20171"
"980","20173","Sedgwick","Kansas",9,"20173"
"981","20175","Seward","Kansas",0,"20175"
"982","20177","Shawnee","Kansas",1,"20177"
"983","20179","Sheridan","Kansas",0,"20179"
"984","20181","Sherman","Kansas",1,"20181"
"985","20183","Smith","Kansas",0,"20183"
"986","20185","Stafford","Kansas",0,"20185"
"987","20187","Stanton","Kansas",0,"20187"
"988","20189","Stevens","Kansas",0,"20189"
"989","20191","Sumner","Kansas",0,"20191"
"990","20193","Thomas","Kansas",0,"20193"
"991","20195","Trego","Kansas",0,"20195"
"992","20197","Wabaunsee","Kansas",0,"20197"
"993","20199","Wallace","Kansas",0,"20199"
"994","20201","Washington","Kansas",0,"20201"
"995","20203","Wichita","Kansas",0,"20203"
"996","20205","Wilson","Kansas",0,"20205"
"997","20207","Woodson","Kansas",0,"20207"
"998","20209","Wyandotte","Kansas",1,"20209"
"999","21001","Adair","Kentucky",0,"21001"
"1000","21003","Allen","Kentucky",0,"21003"
"1001","21005","Anderson","Kentucky",0,"21005"
"1002","21007","Ballard","Kentucky",1,"21007"
"1003","21009","Barren","Kentucky",3,"21009"
"1004","21011","Bath","Kentucky",2,"21011"
"1005","21013","Bell","Kentucky",0,"21013"
"1006","21015","Boone","Kentucky",1,"21015"
"1007","21017","Bourbon","Kentucky",0,"21017"
"1008","21019","Boyd","Kentucky",11,"21019"
"1009","21021","Boyle","Kentucky",0,"21021"
"1010","21023","Bracken","Kentucky",0,"21023"
"1011","21025","Breathitt","Kentucky",1,"21025"
"1012","21027","Breckinridge","Kentucky",1,"21027"
"1013","21029","Bullitt","Kentucky",2,"21029"
"1014","21031","Butler","Kentucky",0,"21031"
"1015","21033","Caldwell","Kentucky",0,"21033"
"1016","21035","Calloway","Kentucky",1,"21035"
"1017","21037","Campbell","Kentucky",7,"21037"
"1018","21039","Carlisle","Kentucky",0,"21039"
"1019","21041","Carroll","Kentucky",2,"21041"
"1020","21043","Carter","Kentucky",0,"21043"
"1021","21045","Casey","Kentucky",0,"21045"
"1022","21047","Christian","Kentucky",1,"21047"
"1023","21049","Clark","Kentucky",0,"21049"
"1024","21051","Clay","Kentucky",0,"21051"
"1025","21053","Clinton","Kentucky",0,"21053"
"1026","21055","Crittenden","Kentucky",0,"21055"
"1027","21057","Cumberland","Kentucky",0,"21057"
"1028","21059","Daviess","Kentucky",0,"21059"
"1029","21061","Edmonson","Kentucky",0,"21061"
"1030","21063","Elliott","Kentucky",0,"21063"
"1031","21065","Estill","Kentucky",1,"21065"
"1032","21067","Fayette","Kentucky",10,"21067"
"1033","21069","Fleming","Kentucky",0,"21069"
"1034","21071","Floyd","Kentucky",2,"21071"
"1035","21073","Franklin","Kentucky",1,"21073"
"1036","21075","Fulton","Kentucky",0,"21075"
"1037","21077","Gallatin","Kentucky",0,"21077"
"1038","21079","Garrard","Kentucky",0,"21079"
"1039","21081","Grant","Kentucky",0,"21081"
"1040","21083","Graves","Kentucky",0,"21083"
"1041","21085","Grayson","Kentucky",0,"21085"
"1042","21087","Green","Kentucky",0,"21087"
"1043","21089","Greenup","Kentucky",2,"21089"
"1044","21091","Hancock","Kentucky",0,"21091"
"1045","21093","Hardin","Kentucky",1,"21093"
"1046","21095","Harlan","Kentucky",1,"21095"
"1047","21097","Harrison","Kentucky",0,"21097"
"1048","21099","Hart","Kentucky",0,"21099"
"1049","21101","Henderson","Kentucky",0,"21101"
"1050","21103","Henry","Kentucky",28,"21103"
"1051","21105","Hickman","Kentucky",0,"21105"
"1052","21107","Hopkins","Kentucky",1,"21107"
"1053","21109","Jackson","Kentucky",0,"21109"
"1054","21111","Jefferson","Kentucky",21,"21111"
"1055","21113","Jessamine","Kentucky",1,"21113"
"1056","21115","Johnson","Kentucky",1,"21115"
"1057","21117","Kenton","Kentucky",4,"21117"
"1058","21119","Knott","Kentucky",0,"21119"
"1059","21121","Knox","Kentucky",0,"21121"
"1060","21123","Larue","Kentucky",1,"21123"
"1061","21125","Laurel","Kentucky",0,"21125"
"1062","21127","Lawrence","Kentucky",0,"21127"
"1063","21129","Lee","Kentucky",0,"21129"
"1064","21131","Leslie","Kentucky",0,"21131"
"1065","21133","Letcher","Kentucky",0,"21133"
"1066","21135","Lewis","Kentucky",0,"21135"
"1067","21137","Lincoln","Kentucky",0,"21137"
"1068","21139","Livingston","Kentucky",1,"21139"
"1069","21141","Logan","Kentucky",0,"21141"
"1070","21143","Lyon","Kentucky",0,"21143"
"1071","21145","McCracken","Kentucky",0,"21145"
"1072","21147","McCreary","Kentucky",0,"21147"
"1073","21149","McLean","Kentucky",0,"21149"
"1074","21151","Madison","Kentucky",4,"21151"
"1075","21153","Magoffin","Kentucky",0,"21153"
"1076","21155","Marion","Kentucky",19,"21155"
"1077","21157","Marshall","Kentucky",0,"21157"
"1078","21159","Martin","Kentucky",1,"21159"
"1079","21161","Mason","Kentucky",0,"21161"
"1080","21163","Meade","Kentucky",0,"21163"
"1081","21165","Menifee","Kentucky",0,"21165"
"1082","21167","Mercer","Kentucky",0,"21167"
"1083","21169","Metcalfe","Kentucky",0,"21169"
"1084","21171","Monroe","Kentucky",0,"21171"
"1085","21173","Montgomery","Kentucky",0,"21173"
"1086","21175","Morgan","Kentucky",0,"21175"
"1087","21177","Muhlenberg","Kentucky",1,"21177"
"1088","21179","Nelson","Kentucky",20,"21179"
"1089","21181","Nicholas","Kentucky",0,"21181"
"1090","21183","Ohio","Kentucky",0,"21183"
"1091","21185","Oldham","Kentucky",12,"21185"
"1092","21187","Owen","Kentucky",0,"21187"
"1093","21189","Owsley","Kentucky",1,"21189"
"1094","21191","Pendleton","Kentucky",1,"21191"
"1095","21193","Perry","Kentucky",0,"21193"
"1096","21195","Pike","Kentucky",2,"21195"
"1097","21197","Powell","Kentucky",0,"21197"
"1098","21199","Pulaski","Kentucky",2,"21199"
"1099","21201","Robertson","Kentucky",0,"21201"
"1100","21203","Rockcastle","Kentucky",1,"21203"
"1101","21205","Rowan","Kentucky",0,"21205"
"1102","21207","Russell","Kentucky",0,"21207"
"1103","21209","Scott","Kentucky",0,"21209"
"1104","21211","Shelby","Kentucky",13,"21211"
"1105","21213","Simpson","Kentucky",0,"21213"
"1106","21215","Spencer","Kentucky",1,"21215"
"1107","21217","Taylor","Kentucky",0,"21217"
"1108","21219","Todd","Kentucky",0,"21219"
"1109","21221","Trigg","Kentucky",0,"21221"
"1110","21223","Trimble","Kentucky",20,"21223"
"1111","21225","Union","Kentucky",0,"21225"
"1112","21227","Warren","Kentucky",1,"21227"
"1113","21229","Washington","Kentucky",6,"21229"
"1114","21231","Wayne","Kentucky",0,"21231"
"1115","21233","Webster","Kentucky",0,"21233"
"1116","21235","Whitley","Kentucky",0,"21235"
"1117","21237","Wolfe","Kentucky",0,"21237"
"1118","21239","Woodford","Kentucky",0,"21239"
"1119","47125","Montgomery","Kentucky",0,"47125"
"1120","22001","Acadia","Louisiana",0,"22001"
"1121","22003","Allen","Louisiana",0,"22003"
"1122","22005","Ascension","Louisiana",1,"22005"
"1123","22007","Assumption","Louisiana",0,"22007"
"1124","22009","Avoyelles","Louisiana",0,"22009"
"1125","22011","Beauregard","Louisiana",0,"22011"
"1126","22013","Bienville","Louisiana",8,"22013"
"1127","22015","Bossier","Louisiana",25,"22015"
"1128","22017","Caddo","Louisiana",14,"22017"
"1129","22019","Calcasieu","Louisiana",0,"22019"
"1130","22021","Caldwell","Louisiana",0,"22021"
"1131","22023","Cameron","Louisiana",0,"22023"
"1132","22025","Catahoula","Louisiana",0,"22025"
"1133","22027","Claiborne","Louisiana",2,"22027"
"1134","22029","Concordia","Louisiana",1,"22029"
"1135","22031","De Soto","Louisiana",0,"22031"
"1136","22033","East Baton Rouge","Louisiana",5,"22033"
"1137","22035","East Carroll","Louisiana",0,"22035"
"1138","22037","East Feliciana","Louisiana",0,"22037"
"1139","22039","Evangeline","Louisiana",0,"22039"
"1140","22041","Franklin","Louisiana",0,"22041"
"1141","22043","Grant","Louisiana",0,"22043"
"1142","22045","Iberia","Louisiana",1,"22045"
"1143","22047","Iberville","Louisiana",0,"22047"
"1144","22049","Jackson","Louisiana",0,"22049"
"1145","22051","Jefferson","Louisiana",52,"22051"
"1146","22053","Jefferson Davis","Louisiana",0,"22053"
"1147","22055","Lafayette","Louisiana",3,"22055"
"1148","22057","Lafourche","Louisiana",0,"22057"
"1149","22059","LaSalle","Louisiana",0,"22059"
"1150","22061","Lincoln","Louisiana",1,"22061"
"1151","22063","Livingston","Louisiana",0,"22063"
"1152","22065","Madison","Louisiana",0,"22065"
"1153","22067","Morehouse","Louisiana",3,"22067"
"1154","22069","Natchitoches","Louisiana",7,"22069"
"1155","22071","Orleans","Louisiana",8,"22071"
"1156","22073","Ouachita","Louisiana",3,"22073"
"1157","22075","Plaquemines","Louisiana",0,"22075"
"1158","22077","Pointe Coupee","Louisiana",2,"22077"
"1159","22079","Rapides","Louisiana",3,"22079"
"1160","22081","Red River","Louisiana",2,"22081"
"1161","22083","Richland","Louisiana",0,"22083"
"1162","22085","Sabine","Louisiana",0,"22085"
"1163","22087","St. Bernard","Louisiana",0,"22087"
"1164","22089","St. Charles","Louisiana",2,"22089"
"1165","22091","St. Helena","Louisiana",0,"22091"
"1166","22093","St. James","Louisiana",0,"22093"
"1167","22095","St. John the Baptist","Louisiana",1,"22095"
"1168","22097","St. Landry","Louisiana",0,"22097"
"1169","22099","St. Martin","Louisiana",0,"22099"
"1170","22101","St. Mary","Louisiana",0,"22101"
"1171","22103","St. Tammany","Louisiana",3,"22103"
"1172","22105","Tangipahoa","Louisiana",1,"22105"
"1173","22107","Tensas","Louisiana",0,"22107"
"1174","22109","Terrebonne","Louisiana",2,"22109"
"1175","22111","Union","Louisiana",2,"22111"
"1176","22113","Vermilion","Louisiana",0,"22113"
"1177","22115","Vernon","Louisiana",0,"22115"
"1178","22117","Washington","Louisiana",1,"22117"
"1179","22119","Webster","Louisiana",1,"22119"
"1180","22121","West Baton Rouge","Louisiana",0,"22121"
"1181","22123","West Carroll","Louisiana",0,"22123"
"1182","22125","West Feliciana","Louisiana",0,"22125"
"1183","22127","Winn","Louisiana",0,"22127"
"1184","23001","Androscoggin","Maine",1,"23001"
"1185","23003","Aroostook","Maine",6,"23003"
"1186","23005","Cumberland","Maine",9,"23005"
"1187","23007","Franklin","Maine",1,"23007"
"1188","23009","Hancock","Maine",4,"23009"
"1189","23011","Kennebec","Maine",2,"23011"
"1190","23013","Knox","Maine",0,"23013"
"1191","23015","Lincoln","Maine",2,"23015"
"1192","23017","Oxford","Maine",3,"23017"
"1193","23019","Penobscot","Maine",4,"23019"
"1194","23021","Piscataquis","Maine",0,"23021"
"1195","23023","Sagadahoc","Maine",3,"23023"
"1196","23025","Somerset","Maine",0,"23025"
